download_link,filename,date,location,edition
https://web.archive.org/web/20220120005528/https://aeronav.faa.gov/visual/01-27-2022/PDFs/AK_WallPlan.pdf,web.archive.org_web_20220120005528_aeronav.faa.gov_visual_01-27-2022_PDFs_AK_WallPlan.pdf,2022-01-27,AK WallPlan,Unknown
https://web.archive.org/web/20220120014213/https://aeronav.faa.gov/visual/01-27-2022/PDFs/Anchorage-Fairbanks_TAC.pdf,web.archive.org_web_20220120014213_aeronav.faa.gov_visual_01-27-2022_PDFs_Anchorage-Fairbanks_TAC.pdf,2022-01-27,Anchorage-Fairbanks,Unknown
https://web.archive.org/web/20220120005654/https://aeronav.faa.gov/visual/01-27-2022/PDFs/Balt-Wash_Heli.pdf,web.archive.org_web_20220120005654_aeronav.faa.gov_visual_01-27-2022_PDFs_Balt-Wash_Heli.pdf,2022-01-27,Balt-Wash,Unknown
https://web.archive.org/web/20220120083254/https://aeronav.faa.gov/visual/01-27-2022/PDFs/Baltimore-Washington_TAC.pdf,web.archive.org_web_20220120083254_aeronav.faa.gov_visual_01-27-2022_PDFs_Baltimore-Washington_TAC.pdf,2022-01-27,Baltimore-Washington,Unknown
https://web.archive.org/web/20220119233940/https://aeronav.faa.gov/visual/01-27-2022/PDFs/Boston_Heli.pdf,web.archive.org_web_20220119233940_aeronav.faa.gov_visual_01-27-2022_PDFs_Boston_Heli.pdf,2022-01-27,Boston,Unknown
https://web.archive.org/web/20220120004615/https://aeronav.faa.gov/visual/01-27-2022/PDFs/Boston_TAC.pdf,web.archive.org_web_20220120004615_aeronav.faa.gov_visual_01-27-2022_PDFs_Boston_TAC.pdf,2022-01-27,Boston,Unknown
https://web.archive.org/web/20220120095859/https://aeronav.faa.gov/visual/01-27-2022/PDFs/Cleveland_TAC.pdf,web.archive.org_web_20220120095859_aeronav.faa.gov_visual_01-27-2022_PDFs_Cleveland_TAC.pdf,2022-01-27,Cleveland,Unknown
https://web.archive.org/web/20220120064253/https://aeronav.faa.gov/visual/01-27-2022/PDFs/Grand_Canyon_VFR.pdf,web.archive.org_web_20220120064253_aeronav.faa.gov_visual_01-27-2022_PDFs_Grand_Canyon_VFR.pdf,2022-01-27,Grand Canyon VFR,Unknown
https://web.archive.org/web/20220120002920/https://aeronav.faa.gov/visual/01-27-2022/PDFs/Houston.pdf,web.archive.org_web_20220120002920_aeronav.faa.gov_visual_01-27-2022_PDFs_Houston.pdf,2022-01-27,Houston,Unknown
https://web.archive.org/web/20220120121438/https://aeronav.faa.gov/visual/01-27-2022/PDFs/Houston_Heli.pdf,web.archive.org_web_20220120121438_aeronav.faa.gov_visual_01-27-2022_PDFs_Houston_Heli.pdf,2022-01-27,Houston,Unknown
https://web.archive.org/web/20220120014238/https://aeronav.faa.gov/visual/01-27-2022/PDFs/Houston_TAC.pdf,web.archive.org_web_20220120014238_aeronav.faa.gov_visual_01-27-2022_PDFs_Houston_TAC.pdf,2022-01-27,Houston,Unknown
https://web.archive.org/web/20220120091723/https://aeronav.faa.gov/visual/01-27-2022/PDFs/Jacksonville.pdf,web.archive.org_web_20220120091723_aeronav.faa.gov_visual_01-27-2022_PDFs_Jacksonville.pdf,2022-01-27,Jacksonville,Unknown
https://web.archive.org/web/20220120011542/https://aeronav.faa.gov/visual/01-27-2022/PDFs/Juneau.pdf,web.archive.org_web_20220120011542_aeronav.faa.gov_visual_01-27-2022_PDFs_Juneau.pdf,2022-01-27,Juneau,Unknown
https://web.archive.org/web/20220120003508/https://aeronav.faa.gov/visual/01-27-2022/PDFs/Kansas_City.pdf,web.archive.org_web_20220120003508_aeronav.faa.gov_visual_01-27-2022_PDFs_Kansas_City.pdf,2022-01-27,Kansas City,Unknown
https://web.archive.org/web/20220120113841/https://aeronav.faa.gov/visual/01-27-2022/PDFs/Kansas_City_TAC.pdf,web.archive.org_web_20220120113841_aeronav.faa.gov_visual_01-27-2022_PDFs_Kansas_City_TAC.pdf,2022-01-27,Kansas City,Unknown
https://web.archive.org/web/20220120092707/https://aeronav.faa.gov/visual/01-27-2022/PDFs/Ketchikan.pdf,web.archive.org_web_20220120092707_aeronav.faa.gov_visual_01-27-2022_PDFs_Ketchikan.pdf,2022-01-27,Ketchikan,Unknown
https://web.archive.org/web/20220119234041/https://aeronav.faa.gov/visual/01-27-2022/PDFs/Lake_Huron.pdf,web.archive.org_web_20220119234041_aeronav.faa.gov_visual_01-27-2022_PDFs_Lake_Huron.pdf,2022-01-27,Lake Huron,Unknown
https://web.archive.org/web/20220120015412/https://aeronav.faa.gov/visual/01-27-2022/PDFs/Las_Vegas.pdf,web.archive.org_web_20220120015412_aeronav.faa.gov_visual_01-27-2022_PDFs_Las_Vegas.pdf,2022-01-27,Las Vegas,Unknown
https://web.archive.org/web/20220120100008/https://aeronav.faa.gov/visual/01-27-2022/PDFs/Las_Vegas_TAC.pdf,web.archive.org_web_20220120100008_aeronav.faa.gov_visual_01-27-2022_PDFs_Las_Vegas_TAC.pdf,2022-01-27,Las Vegas,Unknown
https://web.archive.org/web/20220120003919/https://aeronav.faa.gov/visual/01-27-2022/PDFs/Los_Angeles.pdf,web.archive.org_web_20220120003919_aeronav.faa.gov_visual_01-27-2022_PDFs_Los_Angeles.pdf,2022-01-27,Los Angeles,Unknown
https://web.archive.org/web/20220120142346/https://aeronav.faa.gov/visual/01-27-2022/PDFs/Los_Angeles_Heli.pdf,web.archive.org_web_20220120142346_aeronav.faa.gov_visual_01-27-2022_PDFs_Los_Angeles_Heli.pdf,2022-01-27,Los Angeles,Unknown
https://web.archive.org/web/20220120020439/https://aeronav.faa.gov/visual/01-27-2022/PDFs/Los_Angeles_TAC.pdf,web.archive.org_web_20220120020439_aeronav.faa.gov_visual_01-27-2022_PDFs_Los_Angeles_TAC.pdf,2022-01-27,Los Angeles,Unknown
https://web.archive.org/web/20220119234418/https://aeronav.faa.gov/visual/01-27-2022/PDFs/McGrath.pdf,web.archive.org_web_20220119234418_aeronav.faa.gov_visual_01-27-2022_PDFs_McGrath.pdf,2022-01-27,McGrath,Unknown
https://web.archive.org/web/20220120003615/https://aeronav.faa.gov/visual/01-27-2022/PDFs/Miami.pdf,web.archive.org_web_20220120003615_aeronav.faa.gov_visual_01-27-2022_PDFs_Miami.pdf,2022-01-27,Miami,Unknown
https://web.archive.org/web/20220119234940/https://aeronav.faa.gov/visual/01-27-2022/PDFs/Miami_TAC.pdf,web.archive.org_web_20220119234940_aeronav.faa.gov_visual_01-27-2022_PDFs_Miami_TAC.pdf,2022-01-27,Miami,Unknown
https://web.archive.org/web/20220120121214/https://aeronav.faa.gov/visual/01-27-2022/PDFs/Minneapolis-St_Paul_TAC.pdf,web.archive.org_web_20220120121214_aeronav.faa.gov_visual_01-27-2022_PDFs_Minneapolis-St_Paul_TAC.pdf,2022-01-27,Minneapolis-St Paul,Unknown
https://web.archive.org/web/20220119232643/https://aeronav.faa.gov/visual/01-27-2022/PDFs/Montreal.pdf,web.archive.org_web_20220119232643_aeronav.faa.gov_visual_01-27-2022_PDFs_Montreal.pdf,2022-01-27,Montreal,Unknown
https://web.archive.org/web/20220120015835/https://aeronav.faa.gov/visual/01-27-2022/PDFs/New_Orleans.pdf,web.archive.org_web_20220120015835_aeronav.faa.gov_visual_01-27-2022_PDFs_New_Orleans.pdf,2022-01-27,New Orleans,Unknown
https://web.archive.org/web/20220120142007/https://aeronav.faa.gov/visual/01-27-2022/PDFs/New_Orleans_TAC.pdf,web.archive.org_web_20220120142007_aeronav.faa.gov_visual_01-27-2022_PDFs_New_Orleans_TAC.pdf,2022-01-27,New Orleans,Unknown
https://web.archive.org/web/20220120055805/https://aeronav.faa.gov/visual/01-27-2022/PDFs/New_York.pdf,web.archive.org_web_20220120055805_aeronav.faa.gov_visual_01-27-2022_PDFs_New_York.pdf,2022-01-27,New York,Unknown
https://web.archive.org/web/20220119235512/https://aeronav.faa.gov/visual/01-27-2022/PDFs/New_York_Heli.pdf,web.archive.org_web_20220119235512_aeronav.faa.gov_visual_01-27-2022_PDFs_New_York_Heli.pdf,2022-01-27,New York,Unknown
https://web.archive.org/web/20220119233525/https://aeronav.faa.gov/visual/01-27-2022/PDFs/New_York_TAC.pdf,web.archive.org_web_20220119233525_aeronav.faa.gov_visual_01-27-2022_PDFs_New_York_TAC.pdf,2022-01-27,New York,Unknown
https://web.archive.org/web/20220120081651/https://aeronav.faa.gov/visual/01-27-2022/PDFs/Omaha.pdf,web.archive.org_web_20220120081651_aeronav.faa.gov_visual_01-27-2022_PDFs_Omaha.pdf,2022-01-27,Omaha,Unknown
https://web.archive.org/web/20220120144908/https://aeronav.faa.gov/visual/01-27-2022/PDFs/Philadelphia_TAC.pdf,web.archive.org_web_20220120144908_aeronav.faa.gov_visual_01-27-2022_PDFs_Philadelphia_TAC.pdf,2022-01-27,Philadelphia,Unknown
https://web.archive.org/web/20220120060735/https://aeronav.faa.gov/visual/01-27-2022/PDFs/Phoenix.pdf,web.archive.org_web_20220120060735_aeronav.faa.gov_visual_01-27-2022_PDFs_Phoenix.pdf,2022-01-27,Phoenix,Unknown
https://web.archive.org/web/20220120142136/https://aeronav.faa.gov/visual/01-27-2022/PDFs/Phoenix_TAC.pdf,web.archive.org_web_20220120142136_aeronav.faa.gov_visual_01-27-2022_PDFs_Phoenix_TAC.pdf,2022-01-27,Phoenix,Unknown
https://web.archive.org/web/20220119233715/https://aeronav.faa.gov/visual/01-27-2022/PDFs/Pittsburgh_TAC.pdf,web.archive.org_web_20220119233715_aeronav.faa.gov_visual_01-27-2022_PDFs_Pittsburgh_TAC.pdf,2022-01-27,Pittsburgh,Unknown
https://web.archive.org/web/20220120093955/https://aeronav.faa.gov/visual/01-27-2022/PDFs/Point_Barrow.pdf,web.archive.org_web_20220120093955_aeronav.faa.gov_visual_01-27-2022_PDFs_Point_Barrow.pdf,2022-01-27,Point Barrow,Unknown
https://web.archive.org/web/20220120011849/https://aeronav.faa.gov/visual/01-27-2022/PDFs/Puerto_Rico-VI_TAC.pdf,web.archive.org_web_20220120011849_aeronav.faa.gov_visual_01-27-2022_PDFs_Puerto_Rico-VI_TAC.pdf,2022-01-27,Puerto Rico-VI,Unknown
https://web.archive.org/web/20220120013157/https://aeronav.faa.gov/visual/01-27-2022/PDFs/Salt_Lake_City.pdf,web.archive.org_web_20220120013157_aeronav.faa.gov_visual_01-27-2022_PDFs_Salt_Lake_City.pdf,2022-01-27,Salt Lake City,Unknown
https://web.archive.org/web/20220119234455/https://aeronav.faa.gov/visual/01-27-2022/PDFs/Salt_Lake_City_TAC.pdf,web.archive.org_web_20220119234455_aeronav.faa.gov_visual_01-27-2022_PDFs_Salt_Lake_City_TAC.pdf,2022-01-27,Salt Lake City,Unknown
https://web.archive.org/web/20220119234025/https://aeronav.faa.gov/visual/01-27-2022/PDFs/San_Antonio.pdf,web.archive.org_web_20220119234025_aeronav.faa.gov_visual_01-27-2022_PDFs_San_Antonio.pdf,2022-01-27,San Antonio,Unknown
https://web.archive.org/web/20220120012130/https://aeronav.faa.gov/visual/01-27-2022/PDFs/San_Diego_TAC.pdf,web.archive.org_web_20220120012130_aeronav.faa.gov_visual_01-27-2022_PDFs_San_Diego_TAC.pdf,2022-01-27,San Diego,Unknown
https://web.archive.org/web/20220120003829/https://aeronav.faa.gov/visual/01-27-2022/PDFs/Seattle.pdf,web.archive.org_web_20220120003829_aeronav.faa.gov_visual_01-27-2022_PDFs_Seattle.pdf,2022-01-27,Seattle,Unknown
https://web.archive.org/web/20220119234745/https://aeronav.faa.gov/visual/01-27-2022/PDFs/Seattle_TAC.pdf,web.archive.org_web_20220119234745_aeronav.faa.gov_visual_01-27-2022_PDFs_Seattle_TAC.pdf,2022-01-27,Seattle,Unknown
https://web.archive.org/web/20220120012321/https://aeronav.faa.gov/visual/01-27-2022/PDFs/Tampa-Orlando_TAC.pdf,web.archive.org_web_20220120012321_aeronav.faa.gov_visual_01-27-2022_PDFs_Tampa-Orlando_TAC.pdf,2022-01-27,Tampa-Orlando,Unknown
https://web.archive.org/web/20220120020300/https://aeronav.faa.gov/visual/01-27-2022/PDFs/US_Gulf_Coast_Heli.pdf,web.archive.org_web_20220120020300_aeronav.faa.gov_visual_01-27-2022_PDFs_US_Gulf_Coast_Heli.pdf,2022-01-27,US Gulf Coast,Unknown
https://web.archive.org/web/20220120002308/https://aeronav.faa.gov/visual/01-27-2022/Planning/AK_WallPlan.zip,web.archive.org_web_20220120002308_aeronav.faa.gov_visual_01-27-2022_Planning_AK_WallPlan.zip,2022-01-27,AK WallPlan,Unknown
https://web.archive.org/web/20220120045733/https://aeronav.faa.gov/visual/01-27-2022/grand_canyon_files/Grand_Canyon.zip,web.archive.org_web_20220120045733_aeronav.faa.gov_visual_01-27-2022_grand_canyon_files_Grand_Canyon.zip,2022-01-27,Grand Canyon,Unknown
https://web.archive.org/web/20220120002113/https://aeronav.faa.gov/visual/01-27-2022/heli_files/Balt-Wash_Heli.zip,web.archive.org_web_20220120002113_aeronav.faa.gov_visual_01-27-2022_heli_files_Balt-Wash_Heli.zip,2022-01-27,Balt-Wash,Unknown
https://web.archive.org/web/20220119234811/https://aeronav.faa.gov/visual/01-27-2022/heli_files/Boston_Heli.zip,web.archive.org_web_20220119234811_aeronav.faa.gov_visual_01-27-2022_heli_files_Boston_Heli.zip,2022-01-27,Boston,Unknown
https://web.archive.org/web/20220120021400/https://aeronav.faa.gov/visual/01-27-2022/heli_files/Houston_Heli.zip,web.archive.org_web_20220120021400_aeronav.faa.gov_visual_01-27-2022_heli_files_Houston_Heli.zip,2022-01-27,Houston,Unknown
https://web.archive.org/web/20220120000137/https://aeronav.faa.gov/visual/01-27-2022/heli_files/Los_Angeles_Heli.zip,web.archive.org_web_20220120000137_aeronav.faa.gov_visual_01-27-2022_heli_files_Los_Angeles_Heli.zip,2022-01-27,Los Angeles,Unknown
https://web.archive.org/web/20220120133442/https://aeronav.faa.gov/visual/01-27-2022/heli_files/New_York_Heli.zip,web.archive.org_web_20220120133442_aeronav.faa.gov_visual_01-27-2022_heli_files_New_York_Heli.zip,2022-01-27,New York,Unknown
https://web.archive.org/web/20220120123626/https://aeronav.faa.gov/visual/01-27-2022/heli_files/US_Gulf_Coast_Heli.zip,web.archive.org_web_20220120123626_aeronav.faa.gov_visual_01-27-2022_heli_files_US_Gulf_Coast_Heli.zip,2022-01-27,US Gulf Coast,Unknown
https://web.archive.org/web/20220120104324/https://aeronav.faa.gov/visual/01-27-2022/sectional-files/Houston.zip,web.archive.org_web_20220120104324_aeronav.faa.gov_visual_01-27-2022_sectional-files_Houston.zip,2022-01-27,Houston,Unknown
https://web.archive.org/web/20220120001717/https://aeronav.faa.gov/visual/01-27-2022/sectional-files/Jacksonville.zip,web.archive.org_web_20220120001717_aeronav.faa.gov_visual_01-27-2022_sectional-files_Jacksonville.zip,2022-01-27,Jacksonville,Unknown
https://web.archive.org/web/20220120152152/https://aeronav.faa.gov/visual/01-27-2022/sectional-files/Juneau.zip,web.archive.org_web_20220120152152_aeronav.faa.gov_visual_01-27-2022_sectional-files_Juneau.zip,2022-01-27,Juneau,Unknown
https://web.archive.org/web/20220119234850/https://aeronav.faa.gov/visual/01-27-2022/sectional-files/Kansas_City.zip,web.archive.org_web_20220119234850_aeronav.faa.gov_visual_01-27-2022_sectional-files_Kansas_City.zip,2022-01-27,Kansas City,Unknown
https://web.archive.org/web/20220120131804/https://aeronav.faa.gov/visual/01-27-2022/sectional-files/Ketchikan.zip,web.archive.org_web_20220120131804_aeronav.faa.gov_visual_01-27-2022_sectional-files_Ketchikan.zip,2022-01-27,Ketchikan,Unknown
https://web.archive.org/web/20220120035740/https://aeronav.faa.gov/visual/01-27-2022/sectional-files/Lake_Huron.zip,web.archive.org_web_20220120035740_aeronav.faa.gov_visual_01-27-2022_sectional-files_Lake_Huron.zip,2022-01-27,Lake Huron,Unknown
https://web.archive.org/web/20220120122527/https://aeronav.faa.gov/visual/01-27-2022/sectional-files/Las_Vegas.zip,web.archive.org_web_20220120122527_aeronav.faa.gov_visual_01-27-2022_sectional-files_Las_Vegas.zip,2022-01-27,Las Vegas,Unknown
https://web.archive.org/web/20220120134353/https://aeronav.faa.gov/visual/01-27-2022/sectional-files/Los_Angeles.zip,web.archive.org_web_20220120134353_aeronav.faa.gov_visual_01-27-2022_sectional-files_Los_Angeles.zip,2022-01-27,Los Angeles,Unknown
https://web.archive.org/web/20220120040058/https://aeronav.faa.gov/visual/01-27-2022/sectional-files/McGrath.zip,web.archive.org_web_20220120040058_aeronav.faa.gov_visual_01-27-2022_sectional-files_McGrath.zip,2022-01-27,McGrath,Unknown
https://web.archive.org/web/20220120105021/https://aeronav.faa.gov/visual/01-27-2022/sectional-files/Miami.zip,web.archive.org_web_20220120105021_aeronav.faa.gov_visual_01-27-2022_sectional-files_Miami.zip,2022-01-27,Miami,Unknown
https://web.archive.org/web/20220120000555/https://aeronav.faa.gov/visual/01-27-2022/sectional-files/Montreal.zip,web.archive.org_web_20220120000555_aeronav.faa.gov_visual_01-27-2022_sectional-files_Montreal.zip,2022-01-27,Montreal,Unknown
https://web.archive.org/web/20220120014001/https://aeronav.faa.gov/visual/01-27-2022/sectional-files/New_Orleans.zip,web.archive.org_web_20220120014001_aeronav.faa.gov_visual_01-27-2022_sectional-files_New_Orleans.zip,2022-01-27,New Orleans,Unknown
https://web.archive.org/web/20220120134756/https://aeronav.faa.gov/visual/01-27-2022/sectional-files/New_York.zip,web.archive.org_web_20220120134756_aeronav.faa.gov_visual_01-27-2022_sectional-files_New_York.zip,2022-01-27,New York,Unknown
https://web.archive.org/web/20220120021819/https://aeronav.faa.gov/visual/01-27-2022/sectional-files/Omaha.zip,web.archive.org_web_20220120021819_aeronav.faa.gov_visual_01-27-2022_sectional-files_Omaha.zip,2022-01-27,Omaha,Unknown
https://web.archive.org/web/20220120135020/https://aeronav.faa.gov/visual/01-27-2022/sectional-files/Phoenix.zip,web.archive.org_web_20220120135020_aeronav.faa.gov_visual_01-27-2022_sectional-files_Phoenix.zip,2022-01-27,Phoenix,Unknown
https://web.archive.org/web/20220119234333/https://aeronav.faa.gov/visual/01-27-2022/sectional-files/Point_Barrow.zip,web.archive.org_web_20220119234333_aeronav.faa.gov_visual_01-27-2022_sectional-files_Point_Barrow.zip,2022-01-27,Point Barrow,Unknown
https://web.archive.org/web/20220120105318/https://aeronav.faa.gov/visual/01-27-2022/sectional-files/Salt_Lake_City.zip,web.archive.org_web_20220120105318_aeronav.faa.gov_visual_01-27-2022_sectional-files_Salt_Lake_City.zip,2022-01-27,Salt Lake City,Unknown
https://web.archive.org/web/20220120102356/https://aeronav.faa.gov/visual/01-27-2022/sectional-files/San_Antonio.zip,web.archive.org_web_20220120102356_aeronav.faa.gov_visual_01-27-2022_sectional-files_San_Antonio.zip,2022-01-27,San Antonio,Unknown
https://web.archive.org/web/20220119235157/https://aeronav.faa.gov/visual/01-27-2022/sectional-files/Seattle.zip,web.archive.org_web_20220119235157_aeronav.faa.gov_visual_01-27-2022_sectional-files_Seattle.zip,2022-01-27,Seattle,Unknown
https://web.archive.org/web/20220120045048/https://aeronav.faa.gov/visual/01-27-2022/tac-files/Anchorage-Fairbanks_TAC.zip,web.archive.org_web_20220120045048_aeronav.faa.gov_visual_01-27-2022_tac-files_Anchorage-Fairbanks_TAC.zip,2022-01-27,Anchorage-Fairbanks,Unknown
https://web.archive.org/web/20220120015213/https://aeronav.faa.gov/visual/01-27-2022/tac-files/Baltimore-Washington_TAC.zip,web.archive.org_web_20220120015213_aeronav.faa.gov_visual_01-27-2022_tac-files_Baltimore-Washington_TAC.zip,2022-01-27,Baltimore-Washington,Unknown
https://web.archive.org/web/20220120045343/https://aeronav.faa.gov/visual/01-27-2022/tac-files/Boston_TAC.zip,web.archive.org_web_20220120045343_aeronav.faa.gov_visual_01-27-2022_tac-files_Boston_TAC.zip,2022-01-27,Boston,Unknown
https://web.archive.org/web/20220120001043/https://aeronav.faa.gov/visual/01-27-2022/tac-files/Cleveland_TAC.zip,web.archive.org_web_20220120001043_aeronav.faa.gov_visual_01-27-2022_tac-files_Cleveland_TAC.zip,2022-01-27,Cleveland,Unknown
https://web.archive.org/web/20220120152719/https://aeronav.faa.gov/visual/01-27-2022/tac-files/Houston_TAC.zip,web.archive.org_web_20220120152719_aeronav.faa.gov_visual_01-27-2022_tac-files_Houston_TAC.zip,2022-01-27,Houston,Unknown
https://web.archive.org/web/20220119235843/https://aeronav.faa.gov/visual/01-27-2022/tac-files/Kansas_City_TAC.zip,web.archive.org_web_20220119235843_aeronav.faa.gov_visual_01-27-2022_tac-files_Kansas_City_TAC.zip,2022-01-27,Kansas City,Unknown
https://web.archive.org/web/20220120132845/https://aeronav.faa.gov/visual/01-27-2022/tac-files/Las_Vegas_TAC.zip,web.archive.org_web_20220120132845_aeronav.faa.gov_visual_01-27-2022_tac-files_Las_Vegas_TAC.zip,2022-01-27,Las Vegas,Unknown
https://web.archive.org/web/20220120122940/https://aeronav.faa.gov/visual/01-27-2022/tac-files/Los_Angeles_TAC.zip,web.archive.org_web_20220120122940_aeronav.faa.gov_visual_01-27-2022_tac-files_Los_Angeles_TAC.zip,2022-01-27,Los Angeles,Unknown
https://web.archive.org/web/20220120103143/https://aeronav.faa.gov/visual/01-27-2022/tac-files/Miami_TAC.zip,web.archive.org_web_20220120103143_aeronav.faa.gov_visual_01-27-2022_tac-files_Miami_TAC.zip,2022-01-27,Miami,Unknown
https://web.archive.org/web/20220120152828/https://aeronav.faa.gov/visual/01-27-2022/tac-files/Minneapolis-St_Paul_TAC.zip,web.archive.org_web_20220120152828_aeronav.faa.gov_visual_01-27-2022_tac-files_Minneapolis-St_Paul_TAC.zip,2022-01-27,Minneapolis-St Paul,Unknown
https://web.archive.org/web/20220120045536/https://aeronav.faa.gov/visual/01-27-2022/tac-files/New_Orleans_TAC.zip,web.archive.org_web_20220120045536_aeronav.faa.gov_visual_01-27-2022_tac-files_New_Orleans_TAC.zip,2022-01-27,New Orleans,Unknown
https://web.archive.org/web/20220120041102/https://aeronav.faa.gov/visual/01-27-2022/tac-files/New_York_TAC.zip,web.archive.org_web_20220120041102_aeronav.faa.gov_visual_01-27-2022_tac-files_New_York_TAC.zip,2022-01-27,New York,Unknown
https://web.archive.org/web/20220120022322/https://aeronav.faa.gov/visual/01-27-2022/tac-files/Philadelphia_TAC.zip,web.archive.org_web_20220120022322_aeronav.faa.gov_visual_01-27-2022_tac-files_Philadelphia_TAC.zip,2022-01-27,Philadelphia,Unknown
https://web.archive.org/web/20220120135848/https://aeronav.faa.gov/visual/01-27-2022/tac-files/Phoenix_TAC.zip,web.archive.org_web_20220120135848_aeronav.faa.gov_visual_01-27-2022_tac-files_Phoenix_TAC.zip,2022-01-27,Phoenix,Unknown
